"ID","Locale","Title","Abstract","Text","Topic type","Categories","Author","Date added","Version date","Note"
"foodkeeper-149-1","de","Lagerdauer","","For __frische Surimi-Meeresfrüchte__, the typical storage life is _9 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-150-1","de","Lagerdauer","","For __Jakobsmuscheln__, the typical storage life is _1–3 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Mussels","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-150-2","de","Lagerdauer","","For __Jakobsmuscheln__, the typical storage life is _6–18 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Mussels","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-151-1","de","Lagerdauer","","For __Garnelen und Langusten__, the typical storage life is _1–3 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Shrimps","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-151-2","de","Lagerdauer","","For __Garnelen und Langusten__, the typical storage life is _6–18 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Shrimps","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-152-1","de","Lagerdauer","","For __Tintenfische__, the typical storage life is _1–3 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-152-2","de","Lagerdauer","","For __Tintenfische__, the typical storage life is _6–18 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-153-1","de","Lagerdauer","","For __geschälte Muscheln, Miesmuscheln und Austern__, the typical storage life is _3–10 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Mussels","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-153-2","de","Lagerdauer","","For __geschälte Muscheln, Miesmuscheln und Austern__, the typical storage life is _3–4 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Mussels","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-154-1","de","Lagerdauer","","For __frisches Krebsfleisch__, the typical storage life is _1–3 Tage_ im Kühlschrank, ob versiegelt oder nicht.","refrigerator_storage","Crab","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-154-2","de","Lagerdauer","","For __frisches Krebsfleisch__, the typical storage life is _2–4 Monate_ in der Gefriertruhe, ob versiegelt oder nicht.","freezer_storage","Crab","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-155-1","de","Lagerdauer","","For __pasteurisiertes Krebsfleisch__, the typical storage life is _10–12 Monate_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht, und _3–5 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Crab","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-155-2","de","Lagerdauer","","For __pasteurisiertes Krebsfleisch__, the typical storage life is _10–12 Monate_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht, und _3–5 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Crab","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-155-3","de","Lagerdauer","","For __pasteurisiertes Krebsfleisch__, the typical storage life is _4–10 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Crab","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-156-1","de","Lagerdauer","","For __Krebsbeine (Königskrebs, Pazifischer Taschenkrebs, Eismeerkrebs)__, the typical storage life is _2–4 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Crab","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-156-2","de","Lagerdauer","","For __Krebsbeine (Königskrebs, Pazifischer Taschenkrebs, Eismeerkrebs)__, the typical storage life is _9–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Crab","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-157-1","de","Lagerdauer","","For __frische Muscheln, Miesmuscheln und Austern, sofern lebendig gekauft__, the typical storage life is _1–2 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Mussels","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-157-2","de","Lagerdauer","","For __frische Muscheln, Miesmuscheln und Austern, sofern lebendig gekauft__, the typical storage life is _2–3 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Mussels","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-158-1","de","Lagerdauer","","For __frische ganze Hummer, sofern lebendig gekauft__, the typical storage life is _2 Wochen_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.

(Hinweise: in einem gekühlten Tank)","refrigerator_storage","Lobsters","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-159-1","de","Lagerdauer","","For __frische Hummerschwänze__, the typical storage life is _1–2 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Lobsters","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-159-2","de","Lagerdauer","","For __frische Hummerschwänze__, the typical storage life is _2–4 Wochen_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Lobsters","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-160-1","de","Lagerdauer","","For __frische Muscheln, Miesmuscheln und Austern__, the typical storage life is _5–10 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Mussels","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-161-1","de","Lagerdauer","","For __frische ganze Hummer, sofern gefroren gekauft__, the typical storage life is _1–2 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Lobsters","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-161-2","de","Lagerdauer","","For __frische ganze Hummer, sofern gefroren gekauft__, the typical storage life is _2–4 Wochen_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Lobsters","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-162-1","de","Lagerdauer","","For __gekochte Meeresfrüchte aller Art__, the typical storage life is _3–4 Tage_ im Kühlschrank, ob versiegelt oder nicht.","refrigerator_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-162-2","de","Lagerdauer","","For __gekochte Meeresfrüchte aller Art__, the typical storage life is _1–3 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-163-1","de","Lagerdauer","","For __Räucherheringe mit Weinsauce in Gläsern__, the typical storage life is _4–6 Monate_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Canned fishes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-164-1","de","Lagerdauer","","For __heiß geräucherte, nicht vakuumverpackte Fische__, the typical storage life is _14–45 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Smoked fishes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-164-2","de","Lagerdauer","","For __heiß geräucherte, nicht vakuumverpackte Fische__, the typical storage life is _9–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Smoked fishes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-165-1","de","Lagerdauer","","For __heiß geräucherte, vakuumverpackte Fische__, the typical storage life is _14–45 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Smoked fishes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-165-2","de","Lagerdauer","","For __heiß geräucherte, vakuumverpackte Fische__, the typical storage life is _6–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Smoked fishes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-166-1","de","Lagerdauer","","For __kalt geräucherter, nicht vakuumverpackte Fische__, the typical storage life is _14–30 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Smoked fishes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-166-2","de","Lagerdauer","","For __kalt geräucherter, nicht vakuumverpackte Fische__, the typical storage life is _9–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Smoked fishes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-167-1","de","Lagerdauer","","For __kalt geräucherte, vakuumverpackte Fische__, the typical storage life is _21–30 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Smoked fishes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-167-2","de","Lagerdauer","","For __kalt geräucherte, vakuumverpackte Fische__, the typical storage life is _9–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Smoked fishes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-168-1","de","Lagerdauer","","For __Tofu__, the typical storage life is _1 Wochen_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-168-2","de","Lagerdauer","","For __Tofu__, the typical storage life is _5 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-169-1","de","Lagerdauer","","For __Miso__, the typical storage life is _1 Jahre_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-170-1","de","Lagerdauer","","For __Vollfett-Sojamehl__, the typical storage life is _2 Monate_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Soy","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
